2011	Unknown	Oscar Gutiérrez	7.1	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/unknown_2011
2021	Pick A Side	Oscar Gutiérrez	6.5	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/pick_a_side_2021
2021	Reach for the Rings	Oscar Gutiérrez	5.9	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/reach_for_the_rings_2021
2018	Giants of the Deep Blue	Claire Johnson	7.3	Un buen documental	https.//forummovies.org/reviews/claire_johnson/giants_of_the_deep_blue_2018
2021	The Day After Quarantine	Oscar Gutiérrez	2.4	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/the_day_after_quarantine_2021
2010	Lovers of Hate	Fermín Álvarez	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/lovers_of_hate_2010
2010	Le mac	Fermín Álvarez	6.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/le_mac_2010
2022	Along for the Ride	Paula Lago	5.4	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/along_for_the_ride_2022
2010	Cherry Tree Lane	Fermín Álvarez	5.0	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/cherry_tree_lane_2010
2010	MacGruber	Fermín Álvarez	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/macgruber_2010
2010	Happythankyoumoreplease	Fermín Álvarez	5.8	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/happythankyoumoreplease_2010
2021	Rise and Shine, Benedict Stone	Oscar Gutiérrez	6.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/rise_and_shine,_benedict_stone_2021
2021	Hostage: Missing Celebrity	Oscar Gutiérrez	5.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/hostage:_missing_celebrity_2021
2010	Paiyaa	Fermín Álvarez	7.1	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/paiyaa_2010
2010	Super	Fermín Álvarez	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/super_2010
2010	Bhutto	Fermín Álvarez	6.8	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/bhutto_2010
2021	Star-Crossed: The Film	Oscar Gutiérrez	6.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/star-crossed:_the_film_2021
2010	Hauling	Fermín Álvarez	6.1	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/hauling_2010
2010	A View of Love	Fermín Álvarez	6.4	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/a_view_of_love_2010
2021	One December Night	Oscar Gutiérrez	7.3	Gran película, muy recomendable	https.//palomitas.com/películas/oscar_gutiérrez/one_december_night_2021
2010	Villain	Fermín Álvarez	7.8	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/villain_2010
2021	Theo Von: Regular People	Oscar Gutiérrez	4.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/theo_von:_regular_people_2021
2010	Neds	Fermín Álvarez	6.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/neds_2010
2009	Fezeka's Voice	Phill Freeman	7.9	Un buen documental	https.//forummovies.org/reviews/phill_freeman/fezeka's_voice_2009
2012	Man on a Ledge	Paula Lago	7.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/man_on_a_ledge_2012
2009	Clash	Phill Freeman	6.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/clash_2009
2013	A Birder's Guide to Everything	Paul Pendergast	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/a_birder's_guide_to_everything_2013
2012	ATM	Paula Lago	5.5	Una película aburrida	https.//cinemanía.com/paula/paula_lago/atm_2012
2021	L'Oreal Paris Women of Worth	Oscar Gutiérrez	4.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/l'oreal_paris_women_of_worth_2021
2022	Madelines	Paula Lago	4.7	Una película aburrida	https.//cinemanía.com/paula/paula_lago/madelines_2022
2013	The Numbers Station	Paul Pendergast	6.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_numbers_station_2013
2010	Cave of Forgotten Dreams	Fermín Álvarez	7.2	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/cave_of_forgotten_dreams_2010
2016	A Real Vermeer	Oscar Gutiérrez	6.0	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/a_real_vermeer_2016
2014	Ace Wonder: Message from a Dead Man	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/ace_wonder:_message_from_a_dead_man_2014
2010	Te presento a Laura	Fermín Álvarez	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/te_presento_a_laura_2010
2021	Hot Water	Oscar Gutiérrez	4.6	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/hot_water_2021
2013	Deadly Code	Paul Pendergast	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/deadly_code_2013
2011	The Devil's Rock	Oscar Gutiérrez	5.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_devil's_rock_2011
2011	3 Times a Charm	Oscar Gutiérrez	4.1	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/3_times_a_charm_2011
2010	The Holy Man III	Fermín Álvarez	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_holy_man_iii_2010
2010	Toryboy the Movie	Fermín Álvarez	5.9	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/toryboy_the_movie_2010
2013	CBGB	Paul Pendergast	7.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/cbgb_2013
2013	The Congress	Paul Pendergast	7.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_congress_2013
2012	Why Stop Now?	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/why_stop_now?_2012
2019	Zeroville	Phill Freeman	4.3	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/zeroville_2019
2011	Night Market Hero	Oscar Gutiérrez	6.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/night_market_hero_2011
2013	Redemption	Paul Pendergast	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/redemption_2013
2012	Day of the Siege	Paula Lago	5.1	Una película aburrida	https.//cinemanía.com/paula/paula_lago/day_of_the_siege_2012
2011	Miss Bala	Oscar Gutiérrez	6.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/miss_bala_2011
2020	Last Moment of Clarity	Carlos Alonso	4.4	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/last_moment_of_clarity_2020
2012	Under the Bed	Paula Lago	5.2	Una película aburrida	https.//cinemanía.com/paula/paula_lago/under_the_bed_2012
2022	Spring Awakening: Those You've Known	Paula Lago	8.8	Un buen documental	https.//cinemanía.com/paula/paula_lago/spring_awakening:_those_you've_known_2022
2022	Zombae	Paula Lago	4.5	Una película aburrida	https.//cinemanía.com/paula/paula_lago/zombae_2022
2015	Anegan	Phill Freeman	5.9	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/anegan_2015
2015	Eye in the Sky	Phill Freeman	6.9	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/eye_in_the_sky_2015
2015	Point Break	Phill Freeman	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/point_break_2015
2013	Everyone's Going to Die	Paul Pendergast	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/everyone's_going_to_die_2013
2013	Playdate	Paul Pendergast	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/playdate_2013
2012	Black November	Paula Lago	4.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/black_november_2012
2013	Getaway	Paul Pendergast	4.5	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/getaway_2013
2014	Lullaby	Paula Lago	5.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/lullaby_2014
2012	Puppy Love	Paula Lago	6.3	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/puppy_love_2012
2016	The Queen of Spades	Oscar Gutiérrez	6.9	Una buena película de acción y suspense	https.//palomitas.com/películas/oscar_gutiérrez/the_queen_of_spades_2016
2014	An Honest Liar	Paula Lago	7.2	Un buen documental	https.//cinemanía.com/paula/paula_lago/an_honest_liar_2014
2018	Skateboard or Die	Claire Johnson	4.1	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/skateboard_or_die_2018
2012	Love Fiction	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/love_fiction_2012
2015	Spectre	Phill Freeman	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/spectre_2015
2019	Gully Boy	Phill Freeman	7.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/gully_boy_2019
2013	Richard The Lionheart	Paul Pendergast	1.5	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/richard_the_lionheart_2013
2015	The Gunman	Phill Freeman	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_gunman_2015
2014	Rich Hill	Paula Lago	7.3	Un buen documental	https.//cinemanía.com/paula/paula_lago/rich_hill_2014
2014	Against the Sun	Paula Lago	5.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/against_the_sun_2014
2012	Scooby-Doo! Mask of the Blue Falcon	Paula Lago	7.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/scooby-doo!_mask_of_the_blue_falcon_2012
2017	The Outcasts	Fermín Álvarez	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_outcasts_2017
2015	Shadows on the Wall	Phill Freeman	4.3	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/shadows_on_the_wall_2015
2017	Terror in Woods Creek	Fermín Álvarez	3.0	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/terror_in_woods_creek_2017
2013	Superman: Unbound	Paul Pendergast	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/superman:_unbound_2013
2015	Big Sky	Phill Freeman	4.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/big_sky_2015
2015	Couple in a Hole	Phill Freeman	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/couple_in_a_hole_2015
2018	The More You Ignore Me	Claire Johnson	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/the_more_you_ignore_me_2018
2015	Nina Forever	Phill Freeman	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/nina_forever_2015
2014	Alice in Marialand	Paula Lago	4.4	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/alice_in_marialand_2014
2015	Endgame	Phill Freeman	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/endgame_2015
2014	Justice League: War	Paula Lago	7.0	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/justice_league:_war_2014
2018	Minutes to Midnight	Claire Johnson	3.1	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/minutes_to_midnight_2018
2018	Delirium	Claire Johnson	3.7	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/delirium_2018
2013	Embrace of the Vampire	Paul Pendergast	3.7	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/embrace_of_the_vampire_2013
2014	Getting to the Nutcracker	Paula Lago	7.7	Un buen documental	https.//cinemanía.com/paula/paula_lago/getting_to_the_nutcracker_2014
2014	Noble Fir	Paula Lago	4.8	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/noble_fir_2014
2014	Trailer Park Boys: Don't Legalize It	Paula Lago	7.9	Gran película, muy recomendable	https.//cinemanía.com/paula/paula_lago/trailer_park_boys:_don't_legalize_it_2014
2014	Flight from Hell	Paula Lago	2.4	Una película aburrida	https.//cinemanía.com/paula/paula_lago/flight_from_hell_2014
2017	Loving Vincent	Fermín Álvarez	7.0	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/loving_vincent_2017
2015	Captive	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/captive_2015
2015	All Things Must Pass	Phill Freeman	6.5	Un buen documental	https.//forummovies.org/reviews/phill_freeman/all_things_must_pass_2015
2019	Little Women	Phill Freeman	7.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/little_women_2019
2013	Secretariat's Jockey: Ron Turcotte	Paul Pendergast	8.3	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/secretariat's_jockey:_ron_turcotte_2013
2013	Everyday Rebellion	Paul Pendergast	6.6	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/everyday_rebellion_2013
2015	Christmas at Rosemont	Phill Freeman	6.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/christmas_at_rosemont_2015
2015	Samurai Cop 2: Deadly Vengeance	Phill Freeman	3.3	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/samurai_cop_2:_deadly_vengeance_2015
2015	88	Phill Freeman	4.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/88_2015
2015	25, 000 Miles to Glory	Phill Freeman	6.4	Un buen documental	https.//forummovies.org/reviews/phill_freeman/25,_000_miles_to_glory_2015
2015	The Second Act of Elliott Murphy	Phill Freeman	7.6	Un buen documental	https.//forummovies.org/reviews/phill_freeman/the_second_act_of_elliott_murphy_2015
2017	Belzebuth	Fermín Álvarez	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/belzebuth_2017
2014	Bangalore Days	Paula Lago	8.6	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/bangalore_days_2014
2013	Campus Confidential	Paul Pendergast	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/campus_confidential_2013
2015	Remember	Phill Freeman	7.2	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/remember_2015
1962	Typhoon	Paula Lago	5.8	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/typhoon_1962
2015	Cherry Tree	Phill Freeman	3.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/cherry_tree_2015
2014	Cam Girl	Paula Lago	4.4	Una película aburrida	https.//cinemanía.com/paula/paula_lago/cam_girl_2014
2015	3000 Nights	Phill Freeman	7.5	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/3000_nights_2015
2015	Vixen Velvet's Zombie Massacre	Phill Freeman	4.8	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/vixen_velvet's_zombie_massacre_2015
2014	Enigma Man a Stone Age Mystery	Paula Lago	6.6	Un buen documental	https.//cinemanía.com/paula/paula_lago/enigma_man_a_stone_age_mystery_2014
2017	The Eternal Road	Fermín Álvarez	7.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/the_eternal_road_2017
2018	VS.	Claire Johnson	6.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/vs._2018
2016	Yu-Gi-Oh!: The Dark Side of Dimensions	Oscar Gutiérrez	7.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/yu-gi-oh!:_the_dark_side_of_dimensions_2016
2014	Return to the Wild: The Chris McCandless Story	Paula Lago	7.4	Un buen documental	https.//cinemanía.com/paula/paula_lago/return_to_the_wild:_the_chris_mccandless_story_2014
2016	Apex: The Story of the Hypercar	Oscar Gutiérrez	6.4	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/apex:_the_story_of_the_hypercar_2016
2016	Garantu00eda personal	Oscar Gutiérrez	6.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/garantu00eda_personal_2016
2019	Fractured	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/fractured_2019
2015	My Little Pony: Equestria Girls - Friendship Games	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/my_little_pony:_equestria_girls_-_friendship_games_2015
2016	She Has a Name	Oscar Gutiérrez	5.5	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/she_has_a_name_2016
2015	Demetri Martin: Live (At the Time)	Phill Freeman	7.4	Un buen documental	https.//forummovies.org/reviews/phill_freeman/demetri_martin:_live_(at_the_time)_2015
2017	Waiting for You	Fermín Álvarez	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/waiting_for_you_2017
2015	A Kind of Magic	Phill Freeman	6.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/a_kind_of_magic_2015
2017	Baahubali 2: The Conclusion	Fermín Álvarez	7.7	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/baahubali_2:_the_conclusion_2017
2015	Neon Bull	Phill Freeman	7.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/neon_bull_2015
2016	Innsaei	Oscar Gutiérrez	6.1	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/innsaei_2016
2015	Night of the Wild	Phill Freeman	2.9	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/night_of_the_wild_2015
2019	Breakdown Forest - Reise in den Abgrund	Phill Freeman	3.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/breakdown_forest_-_reise_in_den_abgrund_2019
2015	Colombia magia salvaje	Phill Freeman	7.6	Un buen documental	https.//forummovies.org/reviews/phill_freeman/colombia_magia_salvaje_2015
2015	Quakers: That of God in Everyone	Phill Freeman	6.1	Un buen documental	https.//forummovies.org/reviews/phill_freeman/quakers:_that_of_god_in_everyone_2015
2016	Planet Single	Oscar Gutiérrez	5.9	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/planet_single_2016
2016	Female Fight Squad	Oscar Gutiérrez	3.8	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/female_fight_squad_2016
2015	Charming Christmas	Phill Freeman	6.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/charming_christmas_2015
2018	Transition	Claire Johnson	3.2	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/transition_2018
2013	The Talent	Paul Pendergast	6.9	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/the_talent_2013
2017	Scarecrows	Fermín Álvarez	3.6	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/scarecrows_2017
2016	Bad People	Oscar Gutiérrez	4.6	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/bad_people_2016
2016	Sniper: Special Ops	Oscar Gutiérrez	2.6	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/sniper:_special_ops_2016
2019	Among Thieves	Phill Freeman	3.4	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/among_thieves_2019
2018	Dywizjon 303	Claire Johnson	6.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/dywizjon_303_2018
2017	Victor Crowley	Fermín Álvarez	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/victor_crowley_2017
2016	Missing You	Oscar Gutiérrez	6.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/missing_you_2016
2016	Lego Scooby-Doo!: Haunted Hollywood	Oscar Gutiérrez	6.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/lego_scooby-doo!:_haunted_hollywood_2016
2019	Truth and Justice	Phill Freeman	7.8	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/truth_and_justice_2019
2016	Deadly Inferno	Oscar Gutiérrez	4.4	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/deadly_inferno_2016
2016	Heartfall Arises	Oscar Gutiérrez	4.6	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/heartfall_arises_2016
2020	The Academy of Magic	Carlos Alonso	3.2	Una película aburrida	https.//palomitas.com/películas/carlos_alonso/the_academy_of_magic_2020
2020	Unknown Origins	Carlos Alonso	6.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/unknown_origins_2020
2017	Love by the 10th Date	Fermín Álvarez	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/love_by_the_10th_date_2017
2017	The House of Tomorrow	Fermín Álvarez	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_house_of_tomorrow_2017
2017	Knights of the Damned	Fermín Álvarez	2.5	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/knights_of_the_damned_2017
2018	Vox Lux	Claire Johnson	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/vox_lux_2018
2017	The Game Changer	Fermín Álvarez	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_game_changer_2017
2016	Scrat: Spaced Out	Oscar Gutiérrez	6.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/scrat:_spaced_out_2016
2017	Drib	Fermín Álvarez	6.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/drib_2017
2017	One Day	Fermín Álvarez	6.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/one_day_2017
2021	Annette	Oscar Gutiérrez	5.4	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/annette_2021
2017	The Farthest	Fermín Álvarez	8.1	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/the_farthest_2017
2016	We Will Rise: Michelle Obama's Mission to Educate Girls Around the World	Oscar Gutiérrez	4.4	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/we_will_rise:_michelle_obama's_mission_to_educate_girls_around_the_world_2016
2017	Patti Cake$	Fermín Álvarez	7.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/patti_cake$_2017
2017	Outrage Coda	Fermín Álvarez	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/outrage_coda_2017
2017	The Post	Fermín Álvarez	6.6	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/the_post_2017
2017	Love at First Glance	Fermín Álvarez	6.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/love_at_first_glance_2017
2017	Trumped: Inside the Greatest Political Upset of All Time	Fermín Álvarez	6.3	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/trumped:_inside_the_greatest_political_upset_of_all_time_2017
2019	Purge of Kingdoms	Phill Freeman	2.0	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/purge_of_kingdoms_2019
2021	The Colony	Oscar Gutiérrez	5.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/the_colony_2021
2017	Falchi: Falcons Special Squad	Fermín Álvarez	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/falchi:_falcons_special_squad_2017
2017	Monster Family	Fermín Álvarez	5.7	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/monster_family_2017
2018	The Dancing Dogs of Dombrova	Claire Johnson	6.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/the_dancing_dogs_of_dombrova_2018
2018	Lake Michigan Monster	Claire Johnson	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/lake_michigan_monster_2018
2018	La Bolduc	Claire Johnson	6.1	Gran película, muy recomendable	https.//forummovies.org/reviews/claire_johnson/la_bolduc_2018
2022	Mid-Century	Paula Lago	3.5	Una película aburrida	https.//cinemanía.com/paula/paula_lago/mid-century_2022
2019	Saaho	Phill Freeman	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/saaho_2019
2018	Driven to Dance	Claire Johnson	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/driven_to_dance_2018
2018	One Nation, One King	Claire Johnson	6.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/one_nation,_one_king_2018
2016	9/11: Fifteen Years Later	Oscar Gutiérrez	8.2	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/9/11:_fifteen_years_later_2016
2018	Church & State	Claire Johnson	7.5	Un buen documental	https.//forummovies.org/reviews/claire_johnson/church_&_state_2018
2020	Basketball County: In the Water	Carlos Alonso	6.1	Un buen documental	https.//palomitas.com/películas/carlos_alonso/basketball_county:_in_the_water_2020
2018	Birds of a Feather 2	Claire Johnson	4.7	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/birds_of_a_feather_2_2018
2019	The Bikes of Wrath	Phill Freeman	7.7	Un buen documental	https.//forummovies.org/reviews/phill_freeman/the_bikes_of_wrath_2019
2019	The Ghost Who Walks	Phill Freeman	6.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_ghost_who_walks_2019
2018	Weapon of Choice	Claire Johnson	5.2	Un buen documental	https.//forummovies.org/reviews/claire_johnson/weapon_of_choice_2018
2018	Monsters and Men	Claire Johnson	5.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/monsters_and_men_2018
2020	T11 Incomplete	Carlos Alonso	6.1	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/t11_incomplete_2020
2019	Bharat	Phill Freeman	5.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/bharat_2019
2018	Christmas at the Royal Hotel	Claire Johnson	3.7	Una película aburrida	https.//forummovies.org/reviews/claire_johnson/christmas_at_the_royal_hotel_2018
2019	NTR Kathanayakudu	Phill Freeman	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/ntr_kathanayakudu_2019
2017	Look to the Sky	Fermín Álvarez	5.9	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/look_to_the_sky_2017
2016	Nightfall	Oscar Gutiérrez	6.2	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/nightfall_2016
2018	Garage Sale Mysteries Garage Sale Mystery: The Mask Murder	Claire Johnson	7.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/garage_sale_mysteries_garage_sale_mystery:_the_mask_murder_2018
2017	A New Capitalism	Fermín Álvarez	7.3	Un buen documental	https.//forummovies.org/reviews/fermín_álvarez/a_new_capitalism_2017
